wpdx_id,lat_deg,lon_deg,status_clean,pop_served_500m,install_year,is_urban,water_source_clean,water_tech_clean,geom_wkt,cluster_id
6GGP3M4C+6F9,0.055541668,34.67124176,Non-Functional,841.1015110015869,,f,Protected Well,Motorized Pump - Electric,POINT(34.67124176 0.055541668),196
6GGP3M4G+57J,0.0554683,34.675648,Non-Functional,1022.5630874633789,,f,Protected Well,Motorized Pump - Electric,POINT(34.675648 0.0554683),196
6GGP3M7X+Q28,0.064403333,34.69759369,Non-Functional,1116.2556610107422,,f,Protected Well,Motorized Pump - Electric,POINT(34.69759369 0.064403333),196
6GGP3P2M+RGG,0.052065,34.73383331,Non-Functional,1532.08291721344,,f,Protected Well,Motorized Pump - Electric,POINT(34.73383331 0.052065),196
6GGP3P39+V4R,0.054731131,34.71776395,Non-Functional,1813.1065168380737,,f,Protected Well,,POINT(34.71776395 0.054731131),196
6GGP3P78+345,0.062629998,34.71535492,Non-Functional,1137.4050951004028,,f,Protected Well,Motorized Pump - Electric,POINT(34.71535492 0.062629998),196
6GGP3P79+F42,0.063631669,34.71777725,Non-Functional,1255.9953231811523,,f,Protected Well,Motorized Pump - Electric,POINT(34.71777725 0.063631669),196
6GGP9598+7P7,0.368175,34.16680908,Non-Functional,848.8697385787964,,f,Protected Well,Motorized Pump - Electric,POINT(34.16680908 0.368175),111
6GGP3P88+662,0.065509997,34.71552658,Non-Functional,1144.6521081924438,,f,Protected Well,Motorized Pump - Electric,POINT(34.71552658 0.065509997),196
6GGP3P9F+G2H,0.068806663,34.72262192,Non-Functional,1275.9206953048706,,f,Protected Well,Motorized Pump - Electric,POINT(34.72262192 0.068806663),196
6GGP3PF5+CGX,0.073613331,34.70885849,Non-Functional,1251.764277458191,,f,Protected Well,Motorized Pump - Electric,POINT(34.70885849 0.073613331),196
6GGP3PF6+362,0.072635002,34.71051407,Non-Functional,1243.9731884002686,,f,Protected Well,Motorized Pump - Electric,POINT(34.71051407 0.072635002),196
6GGP3PGM+CR3,0.076003335,34.73453522,Non-Functional,1190.5721130371094,,f,Protected Well,Motorized Pump - Electric,POINT(34.73453522 0.076003335),196
6GGP3PPG+F7R,0.086231664,34.72565079,Non-Functional,2953.051628112793,,f,Protected Well,Motorized Pump - Electric,POINT(34.72565079 0.086231664),196
6GGP873F+J42,0.304013342,34.27275848,Non-Functional,370.77517914772034,,f,Protected Well,Motorized Pump - Electric,POINT(34.27275848 0.304013342),111
6GGP3Q2X+HXX,0.051498335,34.79998016,Non-Functional,653.8855443000793,,f,Protected Well,Motorized Pump - Electric,POINT(34.79998016 0.051498335),196
6GGP3Q3F+HRV,0.05399683,34.77454184,Non-Functional,828.1055588722229,,f,Protected Well,Motorized Pump - Electric,POINT(34.77454184 0.05399683),196
6GGP7439+HJ4,0.25388,34.11906333,Non-Functional,292.91687774658203,,f,Borehole/Tubewell,,POINT(34.11906333 0.25388),102
6GGP3Q3V+8JF,0.053308334,34.79403687,Non-Functional,845.8284850120544,,f,Protected Well,Motorized Pump - Electric,POINT(34.79403687 0.053308334),196
6GGP3Q3X+G5C,0.053811272,34.79789318,Non-Functional,727.8876576423645,,f,Protected Well,Motorized Pump - Electric,POINT(34.79789318 0.053811272),196
6GGP3Q93+QVQ,0.069471665,34.75473785,Non-Functional,1117.734850883484,,f,Protected Well,Motorized Pump - Electric,POINT(34.75473785 0.069471665),196
6GFPF5CJ+57V,-0.5295166,34.18067,Non-Functional,189.43565154075623,,f,Piped Water,Public Tapstand,POINT(34.18067 -0.5295166),
6GGP3QGG+M4P,0.07672333,34.77532959,Non-Functional,909.5595812797546,,f,Protected Well,Motorized Pump - Electric,POINT(34.77532959 0.07672333),196
6GGP878Q+59F,0.315442801,34.28841019,Non-Functional,555.370593547821,,f,Borehole/Tubewell,,POINT(34.28841019 0.315442801),111
6GGP7FGV+Q3W,0.27698499,34.49269104,Non-Functional,528.8277328014374,,f,Borehole/Tubewell,,POINT(34.49269104 0.27698499),196
6GGP3QVH+4WW,0.09285333,34.77983856,Non-Functional,1244.9406938552856,,f,Protected Well,Motorized Pump - Electric,POINT(34.77983856 0.09285333),196
6GGP74FR+W6V,0.2748602,34.1405592,Non-Functional,382.4182662963867,,f,Borehole/Tubewell,,POINT(34.1405592 0.2748602),102
6GGP3R33+JVG,0.054055002,34.80469131,Non-Functional,573.5949501991272,,f,Protected Well,Motorized Pump - Electric,POINT(34.80469131 0.054055002),196
6GGP3R52+J92,0.059011668,34.80089951,Non-Functional,857.9379558563232,,f,Protected Well,Motorized Pump - Electric,POINT(34.80089951 0.059011668),196
6GGP3R9X+62P,0.06807667,34.84756851,Non-Functional,970.5186719894409,,f,Protected Well,Motorized Pump - Electric,POINT(34.84756851 0.06807667),196
6GGP3RJ6+7VR,0.080734998,34.81214142,Non-Functional,972.0064125061035,,f,Protected Well,Motorized Pump - Electric,POINT(34.81214142 0.080734998),196
6GGP3RJG+PVG,0.081820004,34.82720184,Non-Functional,1087.3137817382812,,f,Protected Well,Motorized Pump - Electric,POINT(34.82720184 0.081820004),196
6GGP3RV8+XQG,0.094928332,34.81696701,Non-Functional,1012.2428331375122,,f,Protected Well,Motorized Pump - Electric,POINT(34.81696701 0.094928332),196
6GGP3RV9+GCR,0.093851663,34.81850052,Non-Functional,909.7762985229492,,f,Protected Well,Motorized Pump - Electric,POINT(34.81850052 0.093851663),196
6GGP9599+4G6,0.367791653,34.16875839,Non-Functional,753.5784487724304,,f,Protected Well,Motorized Pump - Electric,POINT(34.16875839 0.367791653),111
6GGP3RWJ+FXJ,0.096216664,34.83240509,Non-Functional,1030.5747470855713,,f,Protected Well,Motorized Pump - Electric,POINT(34.83240509 0.096216664),196
6GGP3VP3+P92,0.086773336,34.85339737,Non-Functional,1355.9027032852173,,f,Protected Well,Motorized Pump - Electric,POINT(34.85339737 0.086773336),196
6GGP8428+W7W,0.302361697,34.11569595,Non-Functional,485.0428762435913,,f,Borehole/Tubewell,,POINT(34.11569595 0.302361697),50
6GGP433R+WM9,0.104789741,34.09173203,Non-Functional,199.64419293403625,,f,Borehole/Tubewell,,POINT(34.09173203 0.104789741),108
6GGP436M+7RM,0.110708334,34.08455276,Non-Functional,237.5836763381958,,f,Borehole/Tubewell,,POINT(34.08455276 0.110708334),
6GGP43JX+H6R,0.131491661,34.09800339,Non-Functional,424.85871934890747,,f,Borehole/Tubewell,,POINT(34.09800339 0.131491661),166
6GGP4463+J6M,0.111599997,34.1030426,Non-Functional,757.4260239601135,,f,Borehole/Tubewell,,POINT(34.1030426 0.111599997),108
6GGP45MF+54H,0.132945329,34.17285538,Non-Functional,335.9842162132263,,f,Borehole/Tubewell,,POINT(34.17285538 0.132945329),
6GGP87P7+W4H,0.3373069,34.2628545,Non-Functional,674.9276185035706,,f,Borehole/Tubewell,,POINT(34.2628545 0.3373069),111
6GGP472V+QG8,0.10192167,34.29382324,Non-Functional,335.0077166557312,,f,Borehole/Tubewell,,POINT(34.29382324 0.10192167),56
6GGP7G79+CXQ,0.263591677,34.5199852,Non-Functional,637.4033331871033,,f,Protected Well,Motorized Pump - Electric,POINT(34.5199852 0.263591677),196
6GGP4772+36C,0.112677,34.25052261,Non-Functional,260.97540259361267,,f,Borehole/Tubewell,,POINT(34.25052261 0.112677),56
6GGP47G5+5P3,0.12539722,34.25930023,Non-Functional,285.1295635700226,,f,Borehole/Tubewell,,POINT(34.25930023 0.12539722),
6GGP47R7+P4R,0.141852602,34.26276779,Non-Functional,298.00136828422546,,f,Borehole/Tubewell,,POINT(34.26276779 0.141852602),
6GGP4854+CJR,0.1086218,34.3065068,Non-Functional,377.66733717918396,,f,Borehole/Tubewell,,POINT(34.3065068 0.1086218),
6GGP48C2+4QW,0.1203563,34.3019599,Non-Functional,299.54276609420776,,f,Borehole/Tubewell,,POINT(34.3019599 0.1203563),80
6GGP48C4+RXG,0.122053333,34.30746841,Non-Functional,329.5997393131256,,f,Borehole/Tubewell,,POINT(34.30746841 0.122053333),80
6GGP87X5+C93,0.3485133,34.2584317,Non-Functional,558.0121636390686,,f,Protected Well,Motorized Pump - Electric,POINT(34.2584317 0.3485133),111
6GGP48GX+7V5,0.125643328,34.34972763,Non-Functional,292.2670097351074,,f,Borehole/Tubewell,,POINT(34.34972763 0.125643328),139
6GGP48MC+HVF,0.133928329,34.32217789,Non-Functional,401.07324981689453,,f,Protected Well,Motorized Pump - Electric,POINT(34.32217789 0.133928329),80
6GGP4952+M64,0.10915,34.35057449,Non-Functional,282.9043810367584,,f,Protected Well,Motorized Pump - Electric,POINT(34.35057449 0.10915),
6GGP882X+J93,0.301501662,34.34840775,Non-Functional,368.44049739837646,,f,Borehole/Tubewell,,POINT(34.34840775 0.301501662),111
6GGP49QC+F74,0.138631672,34.37069321,Non-Functional,279.36767625808716,,f,Protected Well,Motorized Pump - Electric,POINT(34.37069321 0.138631672),73
6GGP49W8+6MW,0.1456047,34.3666954,Non-Functional,346.4679501056671,,f,Protected Well,Motorized Pump - Electric,POINT(34.3666954 0.1456047),73
6GGP4C4M+45J,0.105331667,34.43287659,Non-Functional,376.0110499858856,,f,Protected Well,Motorized Pump - Electric,POINT(34.43287659 0.105331667),196
6GGP8844+XGV,0.307478338,34.30628586,Non-Functional,430.2622060775757,,f,Borehole/Tubewell,,POINT(34.30628586 0.307478338),111
6GGP4CF5+J87,0.124030001,34.40829086,Non-Functional,291.987619638443,,f,Protected Well,Motorized Pump - Electric,POINT(34.40829086 0.124030001),
6GGP4CMH+684,0.133004993,34.42832184,Non-Functional,364.3486518859863,,f,Protected Well,Motorized Pump - Electric,POINT(34.42832184 0.133004993),99
6GGP4CQX+C79,0.13854,34.44824219,Non-Functional,350.35149359703064,,f,Protected Well,Motorized Pump - Electric,POINT(34.44824219 0.13854),
6GGP4F2C+RFX,0.102109998,34.47123718,Non-Functional,724.6754794120789,,f,Protected Well,Motorized Pump - Electric,POINT(34.47123718 0.102109998),196
6GGP4F79+58J,0.1129571,34.4682806,Non-Functional,753.9657392501831,,f,Protected Well,Motorized Pump - Electric,POINT(34.4682806 0.1129571),196
6GGP4FC7+6JQ,0.120590001,34.46411896,Non-Functional,588.2356286048889,,f,Protected Well,Motorized Pump - Electric,POINT(34.46411896 0.120590001),196
6GGP88FX+J25,0.3240017,34.34760284,Non-Functional,475.4895701408386,,f,Protected Well,Motorized Pump - Electric,POINT(34.34760284 0.3240017),111
6GGP4FMR+XPX,0.1349875,34.4918658,Non-Functional,657.0145316123962,,f,Protected Well,Motorized Pump - Electric,POINT(34.4918658 0.1349875),196
6G9WC336+FMH,-2.59630691,38.06172901,"Functional, not in use",406.9230833053589,1992,f,Protected Well,Hand Pump,POINT(38.06172901 -2.59630691),
6GGP4FWH+8QM,0.145833328,34.47941971,Non-Functional,366.40281414985657,,f,Protected Well,Motorized Pump - Electric,POINT(34.47941971 0.145833328),196
6GGP4FWH+CXF,0.146066666,34.47990799,Non-Functional,369.88618779182434,,f,Protected Well,Motorized Pump - Electric,POINT(34.47990799 0.146066666),196
6GGP4FWW+68Q,0.145579994,34.49585342,Non-Functional,626.0928602218628,,f,Protected Well,Motorized Pump - Electric,POINT(34.49585342 0.145579994),196
6GGP4G97+V7J,0.119721666,34.51314545,Non-Functional,635.3252120018005,,f,Protected Well,Motorized Pump - Electric,POINT(34.51314545 0.119721666),196
6GGP4GFC+37M,0.122701667,34.52067566,Non-Functional,783.7072939872742,,f,Protected Well,Motorized Pump - Electric,POINT(34.52067566 0.122701667),196
6GGP4GG8+V9W,0.127228335,34.51594543,Non-Functional,766.2124934196472,,f,Protected Well,Motorized Pump - Electric,POINT(34.51594543 0.127228335),196
6GGP4GH4+6J3,0.128008336,34.50654984,Non-Functional,571.1200098991394,,f,Protected Well,Motorized Pump - Electric,POINT(34.50654984 0.128008336),196
6GGP4GJW+4RM,0.130331665,34.54705811,Non-Functional,574.2713265419006,,f,Protected Well,Motorized Pump - Electric,POINT(34.54705811 0.130331665),196
6GGP4GMW+FM3,0.133636415,34.54666519,Non-Functional,611.8825392723083,,f,Protected Well,Motorized Pump - Electric,POINT(34.54666519 0.133636415),196
6GGP4H47+328,0.105166197,34.56258774,Non-Functional,1101.446406841278,,f,Borehole/Tubewell,,POINT(34.56258774 0.105166197),196
6GGP4H4P+M22,0.106646702,34.58500671,Non-Functional,832.1604738235474,,f,Protected Well,Motorized Pump - Electric,POINT(34.58500671 0.106646702),196
6GGP4H53+WF3,0.109764799,34.55366898,Non-Functional,604.4098534584045,,f,Borehole/Tubewell,,POINT(34.55366898 0.109764799),196
6GGP4HH9+Q24,0.129393339,34.56758881,Non-Functional,654.5388226509094,,f,Protected Well,Motorized Pump - Electric,POINT(34.56758881 0.129393339),196
6GGP4HP6+W36,0.137276664,34.56013489,Non-Functional,864.6562232971191,,f,Borehole/Tubewell,,POINT(34.56013489 0.137276664),196
6GGP4HQH+WR4,0.139756203,34.57956696,Non-Functional,567.2440805435181,,f,Protected Well,Motorized Pump - Electric,POINT(34.57956696 0.139756203),196
6GGP4HXQ+2HP,0.147595003,34.5889473,Non-Functional,735.0548667907715,,f,Protected Well,Motorized Pump - Electric,POINT(34.5889473 0.147595003),196
6GGP4JP3+FF2,0.136129707,34.60364151,Non-Functional,447.4112718105316,,f,Protected Well,Motorized Pump - Electric,POINT(34.60364151 0.136129707),196
6GGP4JQR+78J,0.138210207,34.64076614,Non-Functional,490.7861545085907,,f,Protected Well,Motorized Pump - Electric,POINT(34.64076614 0.138210207),196
6GGP4JWM+MC6,0.146667495,34.63350296,Non-Functional,572.7562837600708,,f,Protected Well,Motorized Pump - Electric,POINT(34.63350296 0.146667495),196
6GGP89C9+9RJ,0.320958793,34.36951828,Non-Functional,388.65674114227295,,f,Protected Well,Motorized Pump - Electric,POINT(34.36951828 0.320958793),111
6GGP4MJJ+W86,0.13229166,34.6807518,Non-Functional,1014.2268953323364,,f,Protected Well,Motorized Pump - Electric,POINT(34.6807518 0.13229166),196
6GGP4MJJ+X7G,0.132428333,34.68071747,Non-Functional,1024.314130783081,,f,Protected Well,Motorized Pump - Electric,POINT(34.68071747 0.132428333),196
6GGP4MPR+JWW,0.136603341,34.69232559,Non-Functional,830.5918078422546,,f,Protected Well,Motorized Pump - Electric,POINT(34.69232559 0.136603341),196
6GGP4MRR+PCX,0.141866669,34.69110107,Non-Functional,605.5922365188599,,f,Protected Well,Motorized Pump - Electric,POINT(34.69110107 0.141866669),196
6GGP4P67+3WF,0.110178337,34.71480179,Non-Functional,1229.4626207351685,,f,Protected Well,Motorized Pump - Electric,POINT(34.71480179 0.110178337),196
6GGP4PG8+QMG,0.126936674,34.71670151,Non-Functional,1367.1713514328003,,f,Protected Well,Motorized Pump - Electric,POINT(34.71670151 0.126936674),196
6GGP7JMQ+QCJ,0.2844651,34.6385071,Non-Functional,555.1690754890442,,f,Protected Well,Motorized Pump - Electric,POINT(34.6385071 0.2844651),222
6GGP4PH3+9PG,0.128430098,34.70434189,Non-Functional,962.836962223053,,f,Protected Well,Motorized Pump - Electric,POINT(34.70434189 0.128430098),196
6GGP4PJ5+23F,0.13006334,34.70767212,Non-Functional,1143.1229038238525,,f,Protected Well,Motorized Pump - Electric,POINT(34.70767212 0.13006334),196
6GGP4Q2V+7H5,0.100636669,34.79397202,Non-Functional,1116.0318412780762,,f,Protected Well,Motorized Pump - Electric,POINT(34.79397202 0.100636669),196
6GGP4Q6J+25J,0.110093333,34.78038406,Non-Functional,1085.8901739120483,,f,Protected Well,Motorized Pump - Electric,POINT(34.78038406 0.110093333),196
6GGP4R3Q+HV7,0.10390833,34.83967209,Non-Functional,1041.9194374084473,,f,Protected Well,Motorized Pump - Electric,POINT(34.83967209 0.10390833),196
6GGP4R48+MQ7,0.10666167,34.81692123,Non-Functional,1192.0013389587402,,f,Protected Well,Motorized Pump - Electric,POINT(34.81692123 0.10666167),196
6GGP4R66+9R4,0.110886663,34.81206894,Non-Functional,1260.5264158248901,,f,Protected Well,Motorized Pump - Electric,POINT(34.81206894 0.110886663),196
6GGP4R68+4J9,0.110286667,34.81660833,Non-Functional,1368.2070417404175,,f,Protected Well,Motorized Pump - Electric,POINT(34.81660833 0.110286667),196
6GGP4R6Q+85P,0.110833332,34.83794022,Non-Functional,1222.952862739563,,f,Protected Well,Motorized Pump - Electric,POINT(34.83794022 0.110833332),196
6GGP4R86+48P,0.115336664,34.8108139,Non-Functional,1297.0975141525269,,f,Protected Well,Motorized Pump - Electric,POINT(34.8108139 0.115336664),196
6GGP4R97+83G,0.118311666,34.81271362,Non-Functional,1278.8168563842773,,f,Protected Well,Motorized Pump - Electric,POINT(34.81271362 0.118311666),196
6GGP4R9V+5RW,0.117990002,34.84456635,Non-Functional,1085.7691822052002,,f,Protected Well,Motorized Pump - Electric,POINT(34.84456635 0.117990002),196
6GGP9668+248,0.360043347,34.21533585,Non-Functional,431.16144847869873,,f,Borehole/Tubewell,,POINT(34.21533585 0.360043347),111
6GGP4RMM+WV2,0.134753096,34.83462928,Non-Functional,814.7629499435425,,f,Protected Well,Motorized Pump - Electric,POINT(34.83462928 0.134753096),196
6GGP4RP6+97H,0.13594,34.81072235,Non-Functional,903.6263847351074,,f,Protected Well,Motorized Pump - Electric,POINT(34.81072235 0.13594),196
6GGP4V24+QVG,0.101926669,34.85719299,Non-Functional,1164.2709522247314,,f,Protected Well,Motorized Pump - Electric,POINT(34.85719299 0.101926669),196
6GGP4V33+28X,0.102616668,34.85335159,Non-Functional,1308.7973699569702,,f,Protected Well,Motorized Pump - Electric,POINT(34.85335159 0.102616668),196
6GGP57WW+7J6,0.195657998,34.29652405,Non-Functional,526.6500492095947,,f,Borehole/Tubewell,,POINT(34.29652405 0.195657998),131
6GFP79C8+2C2,-0.73,34.366,Non-Functional,1321.761890411377,1995,f,Piped Water,Public Tapstand,POINT(34.366 -0.73),171
6GGP8F9Q+53H,0.317942947,34.48773575,Non-Functional,1064.7655000686646,,f,Protected Well,Motorized Pump - Electric,POINT(34.48773575 0.317942947),196
6GGP8F9R+QWP,0.319453329,34.49232101,Non-Functional,1421.7883076667786,,f,Protected Well,Motorized Pump - Electric,POINT(34.49232101 0.319453329),196
6GGP5C86+8WF,0.165808335,34.41230011,Non-Functional,366.83103227615356,,f,Protected Well,Motorized Pump - Electric,POINT(34.41230011 0.165808335),137
6GGP55F9+FP8,0.173653334,34.16934204,Non-Functional,346.0787136554718,,f,Borehole/Tubewell,,POINT(34.16934204 0.173653334),100
6GGP5FGC+7M3,0.175626665,34.47167206,Non-Functional,945.8168935775757,,f,Protected Well,Motorized Pump - Electric,POINT(34.47167206 0.175626665),196
6GGP569P+58Q,0.167951673,34.2358551,Non-Functional,468.11917781829834,,f,Borehole/Tubewell,,POINT(34.2358551 0.167951673),185
6GGP56J3+GJJ,0.18134667,34.20401764,Non-Functional,373.9557349681854,,f,Borehole/Tubewell,,POINT(34.20401764 0.18134667),100
6GGP5FQQ+J3P,0.189091668,34.48770905,Non-Functional,913.6787633895874,,f,Protected Well,Motorized Pump - Electric,POINT(34.48770905 0.189091668),196
6GGP56Q6+M86,0.189153329,34.21075439,Non-Functional,418.5605540275574,,f,Borehole/Tubewell,,POINT(34.21075439 0.189153329),162
6GGP577C+4MF,0.162813336,34.27166367,Non-Functional,298.4732229709625,,f,Borehole/Tubewell,,POINT(34.27166367 0.162813336),
6GGP57G9+3FM,0.175218329,34.26867294,Non-Functional,335.35248947143555,,f,Borehole/Tubewell,,POINT(34.26867294 0.175218329),54
6GGP57PW+HM7,0.186406493,34.29666138,Non-Functional,2825.5126304626465,,f,Borehole/Tubewell,,POINT(34.29666138 0.186406493),131
6GGP57W9+FJ8,0.196161672,34.26909256,Non-Functional,391.2213966846466,,f,Borehole/Tubewell,,POINT(34.26909256 0.196161672),
6GGP5GJ6+WCM,0.182331666,34.51105118,Non-Functional,870.630913734436,,f,Protected Well,Motorized Pump - Electric,POINT(34.51105118 0.182331666),196
6GGP58RM+W9M,0.192333698,34.33341217,Non-Functional,337.36179518699646,,f,Protected Well,Motorized Pump - Electric,POINT(34.33341217 0.192333698),96
6GGP58WP+J95,0.196521893,34.33597946,Non-Functional,348.4353229999542,,f,Protected Well,Motorized Pump - Electric,POINT(34.33597946 0.196521893),96
6GGP5976+3JX,0.1627426,34.36162186,Non-Functional,452.6567687988281,,f,Borehole/Tubewell,,POINT(34.36162186 0.1627426),149
6GGP599R+XXJ,0.16996333,34.39237976,Non-Functional,391.4105770587921,,f,Protected Well,Motorized Pump - Electric,POINT(34.39237976 0.16996333),
6GGP59M4+FMP,0.183702603,34.35670853,Non-Functional,418.3385548591614,,f,Protected Well,Motorized Pump - Electric,POINT(34.35670853 0.183702603),96
